,movie_id,budget,popularity,revenue,title,vote_average,vote_count,director_id,year,month,day,director_name,gender
484,44449,70.0,18,154.648887,The Phantom of the Opera,7.0,438,4892,2004,Dec,Wednesday,Joel Schumacher,Male
485,44458,47.0,23,0.0,A Very Long Engagement,7.1,346,5125,2004,Oct,Tuesday,Jean-Pierre Jeunet,Male
486,44461,54.0,67,155.010032,Blade II,6.2,1528,4798,2002,Mar,Friday,Guillermo del Toro,Male
487,44464,54.0,59,136.766062,The Godfather: Part III,7.1,1546,5179,1990,Dec,Monday,Francis Ford Coppola,Male
488,44465,57.0,22,52.034889,Elizabethtown,6.1,327,5056,2005,Oct,Thursday,Cameron Crowe,Male
489,44470,46.0,19,107.196498,Shaft,5.5,308,5024,2000,Jun,Thursday,John Singleton,Male
490,44475,90.0,23,65.900249,Flags of Our Fathers,6.7,526,5087,2006,Oct,Wednesday,Clint Eastwood,Male
491,44476,53.0,49,126.690726,Law Abiding Citizen,7.2,1486,5033,2009,Oct,Thursday,F. Gary Gray,Male
492,44477,67.0,16,25.037897,Grindhouse,6.8,459,5097,2007,Apr,Friday,Robert Rodriguez,
493,44478,0.0,1,0.0,Beloved,5.9,26,5009,1998,Oct,Friday,Jonathan Demme,Male
494,44479,0.0,6,5.761917,Lucky You,5.4,81,5182,2007,May,Tuesday,Curtis Hanson,Male
495,44480,52.0,73,352.114312,Catch Me If You Can,7.7,3795,4799,2002,Dec,Wednesday,Steven Spielberg,Male
496,44484,52.0,25,216.485654,Valentine's Day,5.7,1013,5053,2010,Feb,Wednesday,Garry Marshall,Male
497,44489,52.0,40,116.112375,Casino,7.8,1307,4809,1995,Nov,Wednesday,Martin Scorsese,Male
498,44492,51.0,39,149.270999,"Me, Myself & Irene",6.1,927,5067,2000,Jun,Thursday,Bobby Farrelly,Male
499,44494,0.0,5,47.23107,Deck the Halls,5.1,109,5191,2006,Nov,Wednesday,John Whitesell,Male
500,44495,50.0,94,709.827462,The Twilight Saga: New Moon,5.6,2436,4780,2009,Mar,Sunday,Chris Weitz,
501,44496,60.0,67,484.409218,Shrek,7.3,4056,4774,2001,May,Wednesday,Andrew Adamson,Male
502,44498,48.0,28,390.493908,Robin Hood: Prince of Thieves,6.6,909,4814,1991,Jun,Friday,Kevin Reynolds,
503,44499,50.0,27,273.552592,Jerry Maguire,6.7,913,5056,1996,Dec,Friday,Cameron Crowe,Male
504,44502,50.0,35,202.292902,Patch Adams,7.0,832,4812,1998,Dec,Friday,Tom Shadyac,Male
505,44503,50.0,38,173.649015,Anchorman 2: The Legend Continues,6.0,923,4925,2013,Dec,Wednesday,Adam McKay,Male
506,44506,52.0,30,256.271286,Erin Brockovich,7.1,716,4909,2000,Mar,Friday,Steven Soderbergh,Male
507,44507,50.0,23,177.371441,How to Lose a Guy in 10 Days,6.3,850,5132,2003,Feb,Friday,Donald Petrie,Male
508,44509,60.0,50,223.664608,Interview with the Vampire,7.2,1516,5193,1994,Nov,Friday,Neil Jordan,
509,44512,0.0,16,0.0,Stepmom,6.9,277,4885,1998,Dec,Friday,Chris Columbus,Male
510,44514,50.0,65,212.902372,Into the Woods,5.6,1652,4775,2014,Dec,Thursday,Rob Marshall,Male
511,44515,45.0,45,184.376254,Inside Man,7.3,1630,5195,2006,Mar,Thursday,Spike Lee,Male
512,44516,90.0,17,161.626121,Payback,6.7,548,5196,1999,Feb,Friday,Brian Helgeland,Male
513,44518,50.0,38,120.081841,We Bought a Zoo,6.5,909,5056,2011,Dec,Thursday,Cameron Crowe,Male
514,44519,50.0,32,155.446362,Knowing,5.9,1486,4865,2009,Mar,Thursday,Alex Proyas,Male
515,44526,50.0,30,189.85956,Outbreak,6.3,513,4833,1995,Mar,Friday,Wolfgang Petersen,Male
516,44527,50.0,83,222.8096,Non-Stop,6.8,2268,5202,2014,Jan,Sunday,Jaume Collet-Serra,Male
517,44528,50.0,23,106.303988,Race to Witch Mountain,5.5,509,5203,2009,Mar,Thursday,Andy Fickman,Male
518,44533,50.0,11,100.020092,Don't Say a Word,6.0,220,5207,2001,Sep,Friday,Gary Fleder,Male
519,44538,50.0,42,69.41137,13 Hours: The Secret Soldiers of Benghazi,7.0,938,4788,2016,Jan,Wednesday,Michael Bay,Male
520,44541,50.0,13,50.06831,Absolute Power,6.4,223,5087,1997,Feb,Friday,Clint Eastwood,Male
521,44542,50.0,19,48.169156,G.I. Jane,6.0,395,4779,1997,Aug,Friday,Ridley Scott,Male
522,44543,50.0,62,109.423648,The Game,7.5,1506,4829,1997,Sep,Friday,David Fincher,Male
523,44547,50.0,28,44.547681,The Negotiator,6.8,582,5033,1998,Jul,Wednesday,F. Gary Gray,Male
524,44549,50.0,20,119.208989,Beverly Hills Cop III,5.5,434,5217,1994,May,Tuesday,John Landis,Male
525,44550,50.0,33,41.482207,Gremlins 2: The New Batch,6.2,652,5017,1990,Jun,Friday,Joe Dante,Male
526,44557,50.0,12,69.425966,The Adventures of Sharkboy and Lavagirl,4.4,269,5097,2005,Jun,Friday,Robert Rodriguez,
527,44558,40.0,41,144.056873,The Beach,6.3,1233,5222,2000,Feb,Friday,Danny Boyle,Male
528,44559,50.0,13,49.718611,Raising Helen,5.9,189,5053,2004,May,Thursday,Garry Marshall,Male
529,44561,50.0,9,0.0,For Love of the Game,6.3,88,4767,1999,Sep,Friday,Sam Raimi,Male
530,44564,50.0,13,105.197635,Hereafter,5.8,510,5087,2010,Oct,Friday,Clint Eastwood,Male
531,44566,50.0,23,30.303072,Assassins,6.0,387,4866,1995,Oct,Friday,Richard Donner,Male
532,44568,50.0,6,58.900031,The Story of Us,5.9,75,5101,1999,Oct,Wednesday,Rob Reiner,Male
533,44569,44.0,42,63.327201,The Host,6.0,1817,5226,2013,Mar,Friday,Andrew Niccol,Male
534,44570,50.0,19,42.792561,Basic,6.2,286,4890,2003,Apr,Friday,John McTiernan,
535,44571,50.0,10,26.199517,Blood Work,6.1,206,5087,2002,Aug,Sunday,Clint Eastwood,Male
536,44572,50.0,13,60.161391,The International,6.0,368,4936,2009,Feb,Tuesday,Tom Tykwer,Male
537,44573,50.0,21,42.277365,Escape from L.A.,5.6,373,5227,1996,Aug,Friday,John Carpenter,Male
538,44575,50.0,25,34.808403,The Life Aquatic with Steve Zissou,7.1,775,5228,2004,Dec,Friday,Wes Anderson,Male
539,44578,40.0,6,0.0,Man of the House,5.4,120,5152,2005,Feb,Friday,Stephen Herek,Male
540,44579,50.0,74,71.561644,Run All Night,6.3,1148,5202,2015,Mar,Wednesday,Jaume Collet-Serra,Male
541,44580,51.5,35,55.112356,Eastern Promises,7.2,848,5229,2007,Sep,Friday,David Cronenberg,Male
542,44582,60.0,21,66.976317,The Messenger: The Story of Joan of Arc,6.2,367,4949,1999,Oct,Monday,Luc Besson,Male
543,44583,49.9,21,26.121638,Your Highness,5.2,501,5231,2011,Apr,Friday,David Gordon Green,Male
544,44588,22.0,12,24.188922,Fair Game,6.5,235,4813,2010,May,Thursday,Doug Liman,Male
545,44589,50.0,18,22.944502,Domino,6.0,444,4923,2005,Sep,Thursday,Tony Scott,Male
546,44592,60.0,40,60.052138,Beautiful Creatures,5.6,984,5235,2013,Feb,Wednesday,Richard LaGravenese,Male
547,44594,50.0,37,55.969,Zoolander 2,4.7,797,4960,2016,Feb,Saturday,Ben Stiller,Male
548,44596,60.0,2,0.0,What Planet Are You From?,5.4,37,5031,2000,Mar,Friday,Mike Nichols,Male
549,44598,50.0,8,12.764201,Street Fighter: The Legend of Chun-Li,3.9,112,5061,2009,Feb,Friday,Andrzej Bartkowiak,Male
550,44600,49.0,2,20.423389,The Adventures of Ford Fairlane,6.2,71,4958,1990,Jul,Wednesday,Renny Harlin,Male
551,44602,48.0,25,207.515725,Traffic,6.9,562,4909,2000,Dec,Wednesday,Steven Soderbergh,Male
552,44603,48.0,80,474.171806,Indiana Jones and the Last Crusade,7.6,3152,4799,1989,May,Wednesday,Steven Spielberg,Male
553,44604,0.0,26,68.92915,Anna Karenina,6.5,639,4857,2012,Sep,Thursday,Joe Wright,Male
554,44606,73.0,33,151.493655,The Bone Collector,6.5,826,4880,1999,Nov,Thursday,Phillip Noyce,Male
555,44607,48.0,53,196.397415,Panic Room,6.5,1267,4829,2002,Mar,Friday,David Fincher,Male
556,44609,75.0,34,108.0,Three Kings,6.6,692,5123,1999,Sep,Monday,David O. Russell,Male
557,44613,0.0,11,0.0,Kate & Leopold,6.0,418,4900,2001,Dec,Tuesday,James Mangold,Male
558,44614,48.0,19,90.383208,Bedazzled,5.6,512,5130,2000,Oct,Thursday,Harold Ramis,Male
559,44615,58.0,8,25.928721,The Cotton Club,6.6,68,5179,1984,Dec,Friday,Francis Ford Coppola,Male
560,44616,55.0,48,70.01622,3:10 to Yuma,6.9,1188,4900,2007,Sep,Thursday,James Mangold,Male
561,44618,48.0,16,77.745568,Out of Sight,6.5,333,4909,1998,Jun,Friday,Steven Soderbergh,Male
562,44619,47.0,19,102.825796,The Cable Guy,5.7,594,4960,1996,Jun,Monday,Ben Stiller,Male
563,44622,48.0,18,124.305181,The Thomas Crown Affair,6.6,339,4890,1999,Aug,Friday,John McTiernan,
564,44627,47.0,6,12.379402,Mary Reilly,5.7,74,5249,1996,Feb,Friday,Stephen Frears,
565,44630,46.0,41,113.71483,Insomnia,6.8,1148,4765,2002,May,Friday,Christopher Nolan,Male
566,44633,46.0,12,100.860818,Courage Under Fire,6.2,232,4863,1996,Jul,Thursday,Edward Zwick,Male
567,44634,45.0,26,181.0,Liar Liar,6.4,1424,4812,1997,Mar,Friday,Tom Shadyac,Male
568,44637,46.0,28,341.631208,The Flintstones,5.0,543,5116,1994,May,Thursday,Brian Levant,Male
569,44639,48.0,36,220.673217,Scary Movie 3,5.8,912,5253,2003,Oct,Friday,David Zucker,Male
570,44640,45.0,32,212.0,Miss Congeniality,6.1,961,5132,2000,Dec,Thursday,Donald Petrie,Male
571,44642,40.0,30,95.149435,The Princess Diaries 2: Royal Engagement,6.0,697,5053,2004,Aug,Friday,Garry Marshall,Male
572,44644,45.0,17,117.615211,The Client,6.4,278,4892,1994,Jul,Wednesday,Joel Schumacher,Male
573,44645,45.0,31,175.372502,The Bucket List,7.0,1111,5101,2007,Dec,Tuesday,Rob Reiner,Male
574,44646,45.0,19,178.051587,Patriot Games,6.3,433,4880,1992,Jun,Thursday,Phillip Noyce,Male
575,44647,43.0,10,154.749918,Monster-in-Law,5.6,406,5035,2005,May,Friday,Robert Luketic,Male
576,44649,45.0,52,104.876233,Training Day,7.3,1634,5034,2001,Oct,Friday,Antoine Fuqua,Male
577,44668,40.0,44,123.49461,Blended,6.6,1006,4917,2014,May,Wednesday,Frank Coraci,Male
578,44669,45.0,6,38.399961,Last Holiday,6.4,119,5162,2006,Jan,Friday,Wayne Wang,
579,44670,45.0,12,0.0,The River Wild,6.1,210,5182,1994,Sep,Friday,Curtis Hanson,Male
580,44671,45.0,11,0.0,The Indian in the Cupboard,5.9,134,4947,1995,Jul,Friday,Frank Oz,Male
581,44672,45.0,31,82.966152,Savages,6.2,766,4839,2012,Jul,Friday,Oliver Stone,Male
582,44673,25.0,24,56.422687,Cellular,6.1,537,5262,2004,Sep,Monday,David R. Ellis,Male
583,44676,40.0,25,30.92569,Dune,6.5,562,5265,1984,Dec,Friday,David Lynch,Male
584,44678,35.0,20,75.225693,Revolutionary Road,6.7,796,4764,2008,Dec,Friday,Sam Mendes,Male
585,44679,55.0,32,65.664721,16 Blocks,6.2,661,4866,2006,Mar,Wednesday,Richard Donner,Male
586,44682,45.0,11,0.0,Multiplicity,5.5,154,5130,1996,Jul,Friday,Harold Ramis,Male
587,44688,44.0,3,13.681765,Nixon,7.1,71,4839,1995,Dec,Friday,Oliver Stone,Male
588,44689,45.0,21,60.222298,The Ghost Writer,6.7,670,5096,2010,Feb,Friday,Roman Polanski,Male
589,44691,45.0,11,9.323833,Miracle at St. Anna,6.3,90,5195,2008,Sep,Monday,Spike Lee,Male
590,44692,0.00011,9,0.0,Curse of the Golden Flower,6.6,203,4945,2006,Dec,Thursday,Zhang Yimou,Male
591,44694,40.0,5,8.49389,Big Trouble,6.3,80,4776,2002,Apr,Friday,Barry Sonnenfeld,Male
592,44695,45.0,5,4.607608,Love in the Time of Cholera,6.4,81,4797,2007,Oct,Thursday,Mike Newell,Male
593,44701,40.0,33,136.0,The Bounty Hunter,5.5,858,5039,2010,Mar,Tuesday,Andy Tennant,Male
594,44702,44.0,16,165.615285,Sleepers,7.3,715,5037,1996,Oct,Friday,Barry Levinson,Male
595,44709,43.0,19,80.049764,Finding Forrester,7.0,302,5283,2000,Dec,Thursday,Gus Van Sant,Male
596,44711,45.0,25,50.871113,Unleashed,6.6,518,4873,2005,Feb,Wednesday,Louis Leterrier,Male
597,44713,42.0,23,270.248367,The Firm,6.6,501,4965,1993,Jun,Wednesday,Sydney Pollack,Male
598,44715,40.0,44,51.070807,The Mechanic,6.3,1045,4930,2011,Jan,Thursday,Simon West,Male
599,44723,0.0,26,73.100172,Here Comes the Boom,6.0,593,4917,2012,Oct,Thursday,Frank Coraci,Male
600,44727,42.0,16,0.0,Brüno,5.4,518,5088,2009,Jul,Wednesday,Larry Charles,Male
601,44728,32.0,28,156.167015,Licence to Kill,5.9,541,5292,1989,Jul,Friday,John Glen,Male
602,44729,42.0,45,89.162162,Red Riding Hood,5.6,922,5293,2011,Mar,Friday,Catherine Hardwicke,Female
603,44732,42.0,34,24.127895,Lord of War,7.0,1335,5226,2005,Sep,Friday,Andrew Niccol,Male
604,44733,31.0,23,177.394432,Hero,7.2,635,4945,2002,Dec,Thursday,Zhang Yimou,Male
605,44737,33.0,7,14.0,Micmacs,6.8,148,5125,2009,Oct,Wednesday,Jean-Pierre Jeunet,Male
606,44738,41.0,32,215.0,8 Mile,6.8,1626,5182,2002,Nov,Friday,Curtis Hanson,Male
607,44740,65.0,36,117.487473,A Knight's Tale,6.6,907,5196,2001,May,Friday,Brian Helgeland,Male
608,44742,40.0,73,672.806292,The Sixth Sense,7.7,3147,4854,1999,Aug,Friday,M. Night Shyamalan,Male
609,44746,40.0,49,251.171807,American Hustle,6.8,2807,5123,2013,Dec,Thursday,David O. Russell,Male
610,44747,40.0,36,317.375031,The Proposal,6.7,1804,5303,2009,Jun,Monday,Anne Fletcher,Female
611,44749,40.0,43,332.0,Back to the Future Part II,7.4,3829,4804,1989,Nov,Monday,Robert Zemeckis,Male
612,44750,40.0,115,126.546825,Lucy,6.3,5878,4949,2014,Jul,Monday,Luc Besson,Male
613,44752,38.0,21,197.011982,Spy Kids 3-D: Game Over,4.7,511,5097,2003,Jul,Friday,Robert Rodriguez,
614,44753,40.0,25,152.266007,A Time to Kill,7.0,509,4892,1996,Jul,Wednesday,Joel Schumacher,Male
615,44754,40.0,26,190.212113,Cheaper by the Dozen,6.0,699,4842,2003,Dec,Wednesday,Shawn Levy,Male
616,44755,40.0,37,149.295601,Lone Survivor,7.4,1526,4782,2013,Dec,Tuesday,Peter Berg,Male
617,44757,40.0,68,320.170008,The Conjuring 2,7.0,1949,4794,2016,May,Friday,James Wan,Male
618,44758,40.0,69,224.920315,The Social Network,7.1,3391,4829,2010,Sep,Thursday,David Fincher,Male
619,44760,45.0,32,178.26262,Scary Movie 4,5.3,750,5253,2006,Apr,Thursday,David Zucker,Male
620,44761,40.0,24,161.834276,Scream 3,5.7,736,5307,2000,Feb,Thursday,Wes Craven,Male
621,44762,40.0,45,244.527583,Back to the Future Part III,7.1,2900,4804,1990,May,Friday,Robert Zemeckis,Male
622,44764,40.0,45,215.862692,Dracula,7.1,1056,5179,1992,Nov,Friday,Francis Ford Coppola,Male
623,44766,40.0,31,95.020213,42,6.8,787,5196,2013,Apr,Friday,Brian Helgeland,Male
624,44768,40.0,67,169.83701,Dumb and Dumber To,5.4,1127,5067,2014,Nov,Wednesday,Bobby Farrelly,Male
625,44770,35.0,53,194.564672,The Intern,7.1,1881,4978,2015,Sep,Thursday,Nancy Meyers,Female
626,44771,40.0,25,124.827316,Ride Along 2,6.1,555,4894,2016,Jan,Thursday,Tim Story,Male
627,44772,40.0,37,75.505856,The Last of the Mohicans,7.1,732,4918,1992,Sep,Friday,Michael Mann,Male
628,44773,40.0,21,124.731534,Ray,7.2,467,5093,2004,Oct,Friday,Taylor Hackford,
629,44774,40.0,66,158.73382,Sin City,7.2,2691,5097,2005,Apr,Friday,Robert Rodriguez,
630,44777,40.0,29,141.06986,Shallow Hal,5.7,731,5067,2001,Nov,Thursday,Bobby Farrelly,Male
631,44778,40.0,26,205.405498,JFK,7.5,502,4839,1991,Dec,Friday,Oliver Stone,Male
632,44779,40.0,17,138.259062,Big Momma's House 2,5.4,371,5191,2006,Jan,Thursday,John Whitesell,Male
633,44780,57.0,21,147.845033,The Mexican,5.8,441,4763,2001,Mar,Thursday,Gore Verbinski,Male
634,44783,40.0,32,186.167139,The Final Destination,5.4,831,5262,2009,Aug,Wednesday,David R. Ellis,Male
635,44784,40.0,48,165.478348,Bridge of Spies,7.2,2583,4799,2015,Oct,Thursday,Steven Spielberg,Male
636,44786,40.0,17,90.029656,Get Him to the Greek,5.9,612,5310,2010,Jun,Friday,Nicholas Stoller,Male
637,44787,50.0,14,170.12846,Shall We Dance?,5.9,297,4921,2004,Oct,Friday,Peter Chelsom,Male
638,44788,40.0,23,54.682547,Small Soldiers,6.2,511,5017,1998,Jul,Friday,Joe Dante,Male
639,44790,35.0,26,75.395048,The Count of Monte Cristo,7.3,453,4814,2002,Jan,Wednesday,Kevin Reynolds,
640,44792,30.0,38,130.786397,Unknown,6.5,1265,5202,2011,Feb,Wednesday,Jaume Collet-Serra,Male
641,44793,40.0,74,109.676311,The Prestige,8.0,4391,4765,2006,Oct,Thursday,Christopher Nolan,Male
642,44797,40.0,23,191.185897,The Living Daylights,6.2,440,5292,1987,Jun,Monday,John Glen,Male
643,44799,0.0,7,0.0,Legal Eagles,5.8,51,5005,1986,Jun,Wednesday,Ivan Reitman,Male
644,44800,40.0,32,92.913171,Secret Window,6.4,972,5147,2004,Mar,Friday,David Koepp,Male
645,44805,40.0,14,67.347013,Jersey Boys,6.8,255,5087,2014,Jun,Thursday,Clint Eastwood,Male
646,44806,40.0,12,45.916769,The Rainmaker,6.7,235,5179,1997,Nov,Tuesday,Francis Ford Coppola,Male
647,44808,36.0,3,74.0,Amistad,6.8,316,4799,1997,Dec,Wednesday,Steven Spielberg,Male
648,44809,40.0,7,0.0,Medicine Man,5.8,114,4890,1992,Feb,Friday,John McTiernan,
649,44811,40.0,14,0.0,Ri¢hie Ri¢h,5.4,415,5132,1994,Dec,Monday,Donald Petrie,Male
650,44815,40.0,15,41.863726,The Guilt Trip,5.4,284,5303,2012,Dec,Wednesday,Anne Fletcher,Female
651,44816,40.0,35,97.138686,Scream 4,6.1,902,5307,2011,Apr,Monday,Wes Craven,Male
652,44817,40.0,25,96.618699,8MM,6.1,474,4892,1999,Feb,Friday,Joel Schumacher,Male
653,44818,38.0,10,34.416893,The Doors,6.7,275,4839,1991,Mar,Friday,Oliver Stone,Male
654,44824,30.0,9,50.451307,Fever Pitch,5.9,182,5067,2005,Apr,Wednesday,Bobby Farrelly,Male
655,44828,40.0,31,55.247881,Extremely Loud & Incredibly Close,6.9,708,5323,2011,Dec,Saturday,Stephen Daldry,Male
656,44832,40.0,10,31.67062,Rent,6.7,155,4885,2005,Nov,Wednesday,Chris Columbus,Male
657,44833,40.0,3,0.0,Bless the Child,4.9,71,4926,2000,Aug,Friday,Chuck Russell,Male
658,44836,40.0,3,27.053815,The Musketeer,5.2,56,4935,2001,Sep,Friday,Peter Hyams,Male
659,44839,40.0,13,62.771059,The Reaping,5.4,205,5008,2007,Apr,Thursday,Stephen Hopkins,Male
660,44848,45.0,14,20.350754,Showgirls,4.9,256,4889,1995,Sep,Friday,Paul Verhoeven,Male
661,44854,40.0,41,46.471023,Fantastic Mr. Fox,7.5,1176,5228,2009,Oct,Friday,Wes Anderson,Male
662,44855,40.0,8,16.872671,Life or Something Like It,5.7,124,5152,2002,Apr,Friday,Stephen Herek,Male
663,44856,40.0,7,14.358033,Memoirs of an Invisible Man,5.7,125,5227,1992,Feb,Friday,John Carpenter,Male
664,44857,10.0,73,173.921954,Amélie,7.8,3310,5125,2001,Apr,Wednesday,Jean-Pierre Jeunet,Male
665,44863,40.0,16,28.169671,Cirque du Freak: The Vampire's Assistant,5.5,348,4924,2009,Oct,Friday,Paul Weitz,Male
666,44865,0.0,5,0.0,Soul Men,6.3,47,5338,2008,Nov,Friday,Malcolm D. Lee,Male
667,44869,40.0,9,0.0,Impostor,6.1,135,5207,2001,Dec,Monday,Gary Fleder,Male
668,44872,50.0,51,32.017803,Sunshine,7.0,1182,5222,2007,Apr,Thursday,Danny Boyle,Male
669,44873,40.0,13,22.044277,A Thousand Words,6.0,373,5115,2012,Mar,Wednesday,Brian Robbins,Male
670,44880,30.0,14,0.0,The Hudsucker Proxy,7.1,275,5135,1994,Mar,Friday,Joel Coen,
671,44886,15.0,44,94.0,The Crow,7.3,953,4865,1994,May,Wednesday,Alex Proyas,Male
672,44888,39.0,37,101.229792,The Time Traveler's Wife,6.7,798,4886,2009,Aug,Friday,Robert Schwentke,Male
673,44890,39.0,27,35.287788,Frankenweenie,6.6,932,4785,2012,Oct,Thursday,Tim Burton,Male
674,44894,40.0,21,44.90726,Grudge Match,6.0,433,4989,2013,Dec,Wednesday,Peter Segal,Male
675,44895,80.341,14,127.814609,Red Cliff,7.1,205,4893,2008,Jul,Thursday,John Woo,Male
676,44896,30.0,18,180.622424,Sweet Home Alabama,6.0,394,5039,2002,Sep,Thursday,Andy Tennant,Male
677,44897,38.0,22,205.298907,The Ugly Truth,6.4,972,5035,2009,Jul,Friday,Robert Luketic,Male
678,44899,38.0,24,119.723358,Spy Kids 2: The Island of Lost Dreams,5.3,521,5097,2002,Aug,Wednesday,Robert Rodriguez,
679,44902,38.0,16,114.15623,Water for Elephants,6.7,850,4831,2011,Mar,Tuesday,Francis Lawrence,Male
680,44905,38.0,11,51.801187,Enough,6.2,264,4838,2002,May,Friday,Michael Apted,Male
681,44907,38.0,41,107.597242,Paul Blart: Mall Cop 2,5.0,567,5203,2015,Apr,Thursday,Andy Fickman,Male
682,44910,38.0,30,58.401898,The Ninth Gate,6.3,756,5096,1999,Aug,Tuesday,Roman Polanski,Male
683,44911,38.0,3,17.380126,Extreme Measures,5.7,80,4838,1996,Sep,Friday,Michael Apted,Male
684,44912,57.0,11,16.991902,Rock Star,6.0,190,5152,2001,Sep,Tuesday,Stephen Herek,Male
685,44914,38.0,10,10.3,White Squall,6.3,86,4779,1996,Feb,Friday,Ridley Scott,Male
686,44915,15.0,52,19.62976,The Thing,7.8,1588,5227,1982,Jun,Friday,John Carpenter,Male
687,44918,0.0,5,0.0,Texas Rangers,5.4,19,5362,2001,Nov,Friday,Steve Miner,Male
688,44920,32.0,25,28.25806,The Master,7.0,701,5363,2012,Sep,Friday,Paul Thomas Anderson,Male
689,44922,40.0,3,9.793496,The Express,7.1,71,5207,2008,Oct,Friday,Gary Fleder,Male
690,44926,40.0,27,79.7,What to Expect When You're Expecting,5.8,594,5367,2012,May,Thursday,Kirk Jones,
691,44927,37.0,31,163.720069,Burn After Reading,6.5,1222,5135,2008,Sep,Friday,Joel Coen,
692,44929,38.0,33,90.247624,Rush,7.7,2277,4846,2013,Sep,Monday,Ron Howard,Male
693,44930,37.0,30,48.451803,Magnolia,7.5,825,5363,1999,Dec,Wednesday,Paul Thomas Anderson,Male
694,44931,30.0,25,55.583804,Cop Out,5.3,511,5369,2010,Feb,Friday,Kevin Smith,Male
695,44934,37.0,127,392.616625,Twilight,5.8,3561,5293,2008,Nov,Thursday,Catherine Hardwicke,Female
696,44936,65.0,16,117.7585,Blue Streak,6.1,352,5002,1999,Sep,Friday,Les Mayfield,
697,44944,36.0,19,44.350926,A Man Apart,5.8,258,5033,2003,Apr,Friday,F. Gary Gray,Male
698,44945,37.0,29,26.25002,Aloha,5.2,692,5056,2015,May,Wednesday,Cameron Crowe,Male
699,44946,0.0,8,0.0,Ghosts of Mississippi,6.2,40,5101,1996,Dec,Friday,Rob Reiner,Male
700,44947,0.0,2,0.0,Snow Falling on Cedars,6.3,32,5375,1999,Dec,Wednesday,Scott Hicks,Male
701,44949,36.0,70,12.532777,Gattaca,7.5,1808,5226,1997,Sep,Sunday,Andrew Niccol,Male
702,44953,35.0,82,459.270619,The Hangover,7.2,6173,4993,2009,Jun,Friday,Todd Phillips,Male
703,44955,33.0,18,310.940086,Austin Powers: The Spy Who Shagged Me,6.2,1011,4948,1999,Jun,Tuesday,Jay Roach,Male
704,44956,35.0,44,411.348924,Batman,7.0,2096,4785,1989,Jun,Friday,Tim Burton,Male
705,44958,35.0,36,321.731527,Lethal Weapon 3,6.4,811,4866,1992,May,Friday,Richard Donner,Male
706,44960,35.0,21,147.93418,Spy Kids,5.5,867,5097,2001,Mar,Sunday,Robert Rodriguez,
707,44962,38.0,49,252.276927,True Grit,7.2,1668,5135,2010,Dec,Wednesday,Joel Coen,
708,44966,35.0,27,182.3,Cape Fear,7.0,675,4809,1991,Nov,Friday,Martin Scorsese,Male
709,44967,35.0,45,69.823199,21,6.5,1375,5035,2008,Mar,Thursday,Robert Luketic,Male
710,44968,35.0,72,140.795793,Trainwreck,5.9,1181,5047,2015,Jul,Friday,Judd Apatow,Male
711,44971,35.0,24,126.21694,L.A. Confidential,7.7,1310,5182,1997,Sep,Friday,Curtis Hanson,Male
712,44973,35.0,11,0.0,In & Out,6.3,177,4947,1997,Sep,Wednesday,Frank Oz,Male
713,44974,35.0,23,113.374103,Species,5.5,453,4904,1995,Jul,Friday,Roger Donaldson,Male
714,44975,1.8,38,25.504513,A Nightmare on Elm Street,7.2,1180,5307,1984,Nov,Wednesday,Wes Craven,Male
715,44982,35.0,50,108.758521,Neighbors 2: Sorority Rising,5.6,1462,5310,2016,May,Wednesday,Nicholas Stoller,Male
716,44984,34.0,19,48.169908,Malcolm X,7.2,370,5195,1992,Nov,Wednesday,Spike Lee,Male
717,44985,35.0,38,88.058786,This Is 40,5.6,896,5047,2012,Dec,Thursday,Judd Apatow,Male
718,44989,0.0,6,0.0,The Benchwarmers,5.2,242,4964,2006,Apr,Friday,Dennis Dugan,Male
719,44991,35.0,40,41.954997,Donnie Brasco,7.4,1147,4797,1997,Feb,Thursday,Mike Newell,Male
720,44992,33.0,40,102.984862,Resident Evil,6.4,2065,4974,2002,Mar,Friday,Paul W.S. Anderson,Male
721,44994,0.0,23,0.0,The Ladykillers,6.0,415,5135,2004,Mar,Thursday,Joel Coen,
722,44996,40.0,60,173.930596,In Time,6.7,3417,5226,2011,Oct,Thursday,Andrew Niccol,Male
723,45002,35.0,50,120.072577,The Pianist,8.0,1864,5096,2002,Sep,Tuesday,Roman Polanski,Male
724,45003,35.0,3,0.0,The Nativity Story,6.4,35,5293,2006,Dec,Friday,Catherine Hardwicke,Female
725,45004,40.0,17,68.766121,House of Wax,5.5,677,5202,2005,Apr,Saturday,Jaume Collet-Serra,Male
726,45005,27.0,22,115.505027,Closer,6.7,811,5031,2004,Dec,Wednesday,Mike Nichols,Male
727,45006,35.0,28,84.60603,J. Edgar,6.0,741,5087,2011,Nov,Wednesday,Clint Eastwood,Male
728,45009,35.0,27,57.120318,Predator 2,5.9,730,5008,1990,Nov,Tuesday,Stephen Hopkins,Male
729,45013,35.0,14,36.098382,Jersey Girl,5.8,325,5369,2004,Mar,Thursday,Kevin Smith,Male
730,45014,45.0,14,30.353232,Alex Cross,5.1,300,4810,2012,Oct,Thursday,Rob Cohen,Male
731,45015,35.0,5,25.105255,Midnight in the Garden of Good and Evil,6.3,157,5087,1997,Nov,Friday,Clint Eastwood,Male
